9729
3989	31	40
1540	677	53
2044	38	40
129	986	42
1550	412	49
1694	72	40
942	72	40
1405	1359	39
767	1725	45
447	128	40
1480	15	40
1406	722	39
375	1646	39
1939	36	40
685	3979	52
610	3955	48
942	542	48
965	731	49
290	386	44
863	1098	48
29	134	40
352	1312	50
232	507	44
640	383	52
726	6	40
653	6	40
1400	554	53
41	8	40
1618	908	46
1568	72	40
1376	3	42
1988	38	40
28	3979	44
790	1033	50
462	463	48
1809	4012	41
1309	663	41
1072	1016	44
881	3946	48
1942	1080	54
1590	284	39
633	36	40
1635	8	40
777	1508	51
141	469	42
824	8	40
158	6	40
123	124	53
1270	72	40
679	72	40
1975	72	40
1720	180	40
1705	806	44
261	1764	50
524	180	40
1144	2005	42
1260	1605	43
597	1844	46
588	1508	51
3975	613	42
3950	1329	50
494	355	50
215	15	40
1724	15	40
1848	1625	49
577	6	40
295	180	40
1506	128	40
957	3969	41
603	604	46
862	180	40
92	883	45
1769	3957	54
584	1238	50
1201	72	40
392	180	40
1973	85	47
192	3956	41
456	62	46
1504	4000	48
611	3955	44
1960	1788	46
1392	1393	46
795	6	40
762	180	40
70	1093	57
1194	36	40
1430	180	40
915	1974	43
536	263	50
1188	3950	52
1621	1453	49
2034	74	40
29	346	57
1501	38	40
1771	8	40
531	1982	50
1901	342	39
1767	528	49
402	594	44
151	152	41
361	36	40
1700	8	40
1615	272	41
1429	766	54
1679	587	48
960	961	41
1599	72	40
1409	180	40
671	36	40
474	475	43
1111	72	40
1176	85	47
360	85	47
262	74	40
1283	3974	48
648	4013	41
1449	488	41
1651	1445	46
1785	3947	41
1562	3959	48
104	1662	39
1160	15	40
259	3981	44
1859	141	54
1904	1224	54
279	31	40
3952	432	42
2045	38	40
560	8	40
448	6	40
1357	1673	46
957	1654	43
727	242	43
911	1518	46
1303	3974	52
54	55	53
1760	178	43
1615	85	47
1179	486	49
1175	1121	52
3968	1563	50
1428	494	52
600	36	40
1226	128	40
654	31	40
645	1451	46
1766	72	40
1633	254	55
575	1185	46
1237	1211	44
247	762	39
1756	4009	48
1236	601	39
228	1281	42
836	72	40
931	31	40
631	3951	41
1728	180	40
325	393	50
465	139	44
225	166	42
561	6	40
1118	36	40
673	85	47
136	790	41
880	1040	39
854	72	40
3951	1239	50
754	1769	46
1904	15	40
833	1482	39
840	4010	52
1854	15	40
1052	494	44
990	8	40
1477	406	39
714	72	40
1329	128	40
763	36	40
401	1429	46
1278	128	40
1488	15	40
1339	706	49
420	85	47
525	694	50
183	85	47
598	599	53
1487	6	40
1952	6	40
176	1168	46
1742	570	42
64	180	40
1105	38	40
1117	676	48
1521	128	40
681	15	40
1075	1900	53
1260	30	41
1272	72	40
384	385	52
3993	1933	50
339	290	39
672	180	40
1765	36	40
1412	128	40
1916	886	53
1266	85	47
1511	1512	46
1552	6	40
992	8	40
888	494	48
859	128	40
221	180	40
1507	479	48
2009	15	40
1827	3995	52
849	6	40
994	132	44
1053	8	40
1454	6	40
1649	180	40
735	6	40
1997	38	40
1201	436	39
1645	524	49
234	3976	48
348	31	40
1962	218	41
1910	128	40
154	180	40
1383	8	40
1362	8	40
943	944	39
727	6	40
102	15	40
1145	8	40
22	128	40
504	21	52
1410	198	56
929	516	44
753	180	40
1398	180	40
1159	85	47
705	706	39
1674	1264	39
905	6	40
1621	1080	52
575	8	40
1133	36	40
949	15	40
945	128	40
2019	38	40
2029	1646	49
1801	13	52
668	31	40
181	3986	41
366	1389	53
1934	1502	39
1818	6	40
1891	72	40
360	6	40
1094	72	40
1049	369	48
1314	85	47
865	8	40
1373	72	40
851	531	54
1112	8	40
1420	85	47
18	19	48
722	884	53
543	544	43
83	1912	39
96	72	40
1300	953	52
61	757	50
246	3971	52
1967	36	40
283	272	52
276	85	47
995	419	43
749	85	47
1239	128	40
114	417	54
199	200	39
1565	3997	44
389	31	40
1862	15	40
92	180	40
433	15	40
1580	668	44
336	547	44
1426	72	40
490	85	47
1277	1095	49
601	943	45
3990	1032	50
617	36	40
1104	255	40
915	85	47
270	1209	42
1089	85	47
1124	564	54
561	1299	43
1793	277	54
873	2029	43
1275	38	40
1304	61	41
893	845	39
869	484	39
2	1023	50
1892	15	40
1274	352	52
3953	934	42
1144	31	40
315	3959	54
1607	72	40
791	1193	42
1730	4008	54
968	463	54
985	768	49
1527	85	47
811	31	40
1065	180	40
95	1676	43
1135	4016	44
1567	1578	49
358	85	47
1343	1383	53
1779	72	40
1741	314	53
1111	218	48
1007	36	40
262	1541	55
907	1740	46
1279	1480	46
1496	1002	52
1843	72	40
1658	3994	44
502	15	40
477	31	40
1026	15	40
606	4002	44
239	31	40
1050	1114	57
773	729	43
1078	85	47
550	6	40
71	1424	39
1241	180	40
192	85	47
1713	14	46
864	865	53
1122	128	40
378	180	40
1154	36	40
1	74	40
59	570	42
1130	3991	44
178	36	40
311	1024	41
1153	72	40
421	261	48
1411	348	44
3982	1041	50
1621	36	40
1678	8	40
1448	85	47
964	85	47
835	8	40
853	531	41
245	6	40
329	180	40
1561	1208	53
1648	1649	39
1581	3987	52
1327	3965	54
645	8	40
1199	791	41
7	8	40
1066	8	40
1455	15	40
799	85	47
1625	185	53
2013	38	40
1028	59	52
298	1961	46
861	36	40
1186	1276	46
1559	724	39
1646	3977	44
332	30	44
385	473	50
1468	1849	49
1653	255	40
1758	8	40
115	766	41
539	1636	53
451	180	40
778	703	43
884	52	46
537	1824	53
1775	507	54
1044	1045	49
1748	1657	43
924	1535	49
682	277	52
608	432	42
168	1091	46
59	31	40
1146	15	40
1206	180	40
220	1235	51
1565	180	40
1277	170	52
1374	15	40
2051	38	40
1247	180	40
1500	72	40
1822	4016	48
1378	15	40
1497	15	40
1322	1323	46
1973	1996	43
1586	36	40
928	516	48
2030	38	40
1327	15	40
1823	4008	41
27	1829	50
638	1482	49
1124	15	40
1660	6	40
2022	38	40
196	31	40
3976	1797	50
2016	38	40
510	4014	54
3958	31	40
1468	36	40
801	1916	49
1001	1496	43
861	1211	52
1545	1546	43
67	72	40
91	31	40
1424	180	40
3981	3	42
1864	36	40
2018	38	40
1346	3955	41
40	1899	42
753	3957	44
327	31	40
1626	8	40
1936	72	40
497	72	40
107	31	40
228	31	40
510	15	40
1158	109	57
969	4007	54
5	85	47
1453	1004	53
12	1460	44
823	235	39
1540	180	40
458	85	47
170	31	40
1913	15	40
1071	15	40
1292	128	40
65	180	40
1845	588	48
1416	3995	54
738	3972	44
1726	3988	54
592	36	40
562	3979	48
1571	85	47
60	36	40
1153	309	48
713	6	40
573	1767	43
893	4014	48
662	85	47
273	2012	53
487	1271	39
823	72	40
1853	1854	46
224	255	40
641	642	57
745	746	41
1785	6	40
1939	1320	49
1049	72	40
1078	141	41
1519	8	40
1698	8	40
1367	1698	53
1688	128	40
829	72	40
1681	994	49
1352	1577	39
1498	536	41
1580	203	53
1938	38	40
1794	134	40
406	180	40
2012	8	40
3991	31	40
1762	851	55
150	8	40
1331	6	40
792	86	54
1842	128	40
495	72	40
84	615	43
1581	36	40
943	134	40
237	85	47
313	31	40
459	31	40
748	72	40
228	1285	50
1558	128	40
55	1683	46
1757	128	40
619	620	39
330	15	40
1472	1815	43
725	31	40
3949	1259	42
1803	1861	46
230	180	40
1011	1012	49
1821	102	46
633	723	49
1843	279	48
1174	31	40
1304	60	43
661	3960	48
1163	1633	39
1886	3949	44
856	817	53
749	1098	41
1227	325	54
648	85	47
1300	36	40
1401	3953	41
1679	72	40
1850	128	40
1298	72	40
559	3952	48
3989	613	42
243	622	43
408	409	39
162	663	44
281	85	47
693	1561	39
1024	508	50
1868	72	40
1364	15	40
1777	505	39
1368	72	40
3984	1193	42
356	545	50
843	1572	46
1400	159	44
947	948	50
1311	4005	41
817	8	40
1333	180	40
257	180	40
237	238	41
818	36	40
1031	85	47
231	128	40
1952	1428	43
616	72	40
897	758	53
177	85	47
1352	72	40
148	820	50
492	85	47
1684	180	40
1187	38	40
621	911	53
1928	15	40
1855	755	39
487	134	40
1990	8	40
259	1604	53
742	15	40
1684	144	53
1791	132	41
961	1905	42
1722	241	52
1529	213	44
1520	15	40
315	15	40
1806	6	40
531	31	40
1087	36	40
1380	1684	49
733	6	40
1204	790	52
1375	1177	46
971	1554	46
3963	425	50
3948	31	40
658	198	56
264	265	49
1156	8	40
763	611	49
1403	1277	43
1266	227	43
737	15	40
170	171	50
1638	1061	53
727	637	41
1265	684	54
1135	1404	53
692	38	40
136	1204	43
1579	180	40
86	201	50
644	128	40
892	128	40
1338	601	49
3965	31	40
5	997	43
364	85	47
1998	15	40
3997	31	40
106	1737	50
579	38	40
751	253	52
1716	72	40
930	6	40
361	362	49
1234	128	40
1450	1664	43
1165	6	40
475	36	40
889	1537	39
454	1380	43
1321	1708	46
503	31	40
500	1150	39
3988	31	40
890	72	40
537	180	40
1180	72	40
918	810	56
1289	3974	41
498	180	40
113	3975	44
1448	6	40
1216	36	40
240	180	40
1339	36	40
703	3961	52
899	180	40
953	1929	50
1652	36	40
3962	1330	50
1865	15	40
1933	128	40
1608	72	40
1548	85	47
772	128	40
1374	411	54
1293	1730	46
144	8	40
939	36	40
1365	4006	52
1818	85	47
1520	3948	54
477	1256	50
56	57	48
1738	128	40
890	1261	39
1320	1321	53
1036	72	40
1427	1066	53
1398	59	44
1546	36	40
422	128	40
1431	1268	57
350	180	40
975	1127	53
1956	15	40
1728	1318	44
1869	180	40
84	85	47
864	3987	44
967	128	40
1051	1044	43
1595	741	53
685	28	49
408	72	40
777	31	40
774	225	48
995	6	40
642	255	40
758	8	40
1753	36	40
275	180	40
908	15	40
1225	180	40
1725	134	40
1747	307	44
398	6	40
819	31	40
4001	772	50
1388	3990	54
1340	8	40
1397	775	43
745	85	47
1994	73	39
608	1490	50
567	568	53
1586	4016	52
635	72	40
959	3	42
9	906	43
61	31	40
1024	570	42
398	3952	41
1261	180	40
625	1343	49
95	6	40
932	63	43
1437	128	40
1171	72	40
1108	128	40
20	1096	39
448	368	41
1651	8	40
1751	128	40
669	6	40
268	3958	41
1071	578	54
3962	868	42
606	180	40
1083	128	40
392	1337	53
1318	3	42
1395	72	40
1496	1040	49
1646	180	40
1012	3947	44
1484	38	40
347	348	48
486	1164	53
1034	8	40
1947	36	40
723	19	44
662	1652	43
225	1671	50
418	226	46
490	47	41
1075	4005	44
4004	1570	50
1251	1715	53
1337	8	40
282	308	42
226	15	40
1796	668	52
1113	244	54
1764	128	40
356	3	42
915	806	41
673	3997	41
1315	36	40
1341	15	40
1634	128	40
368	31	40
1935	72	40
1553	1333	49
1574	6	40
660	1470	46
1451	15	40
4012	31	40
327	868	42
230	179	44
1149	1418	46
748	221	39
970	180	40
1510	128	40
323	180	40
319	320	43
3987	432	42
1509	72	40
496	931	52
207	76	44
874	1376	41
712	36	40
464	139	52
1906	91	54
1776	4010	54
136	6	40
1221	307	48
100	362	39
684	31	40
243	6	40
369	31	40
301	85	47
1125	6	40
1982	128	40
956	31	40
179	1842	50
288	31	40
891	128	40
755	756	53
1922	1979	39
1930	38	40
259	180	40
1202	6	40
419	1876	49
718	4009	41
621	654	44
678	38	40
1591	85	47
143	36	40
4016	432	42
1987	106	44
3964	31	40
718	85	47
299	162	49
1250	1649	49
1172	381	39
653	85	47
226	551	54
1257	1421	39
1038	702	52
1610	1611	46
572	3976	44
1767	3989	52
649	1433	49
615	36	40
497	1228	39
1714	15	40
1637	85	47
3999	1749	51
746	31	40
4003	31	40
1126	91	44
1064	1065	49
335	72	40
1070	630	48
3969	1816	50
1475	1263	43
604	15	40
957	6	40
1798	1540	49
1485	36	40
4016	31	40
690	691	53
959	31	40
1044	564	52
1900	353	46
1560	1601	39
1557	128	40
1555	1096	49
123	411	44
839	369	52
110	85	47
244	31	40
358	3996	41
638	36	40
1245	8	40
311	879	43
144	145	46
467	917	50
1478	549	46
1602	36	40
1954	4004	44
443	255	40
1866	518	43
1957	36	40
901	188	44
294	186	48
874	85	47
898	36	40
1079	3956	52
1736	72	40
175	176	53
1761	128	40
753	754	53
437	31	40
1783	128	40
3983	31	40
1319	1416	46
428	31	40
11	1460	52
1782	1059	52
1796	1580	49
175	180	40
2042	590	46
1692	1466	49
82	1265	46
504	36	40
1779	537	39
1316	916	43
647	6	40
311	85	47
1952	494	41
948	128	40
533	1144	54
177	1349	43
1639	1587	46
1781	802	43
206	207	39
1322	8	40
1100	2021	42
1866	4003	41
802	36	40
1317	1318	48
3969	219	51
571	572	49
1535	180	40
1996	1979	49
27	432	42
694	128	40
2049	38	40
1358	36	40
1446	85	47
154	111	53
1726	255	40
671	672	49
1965	38	40
676	1108	50
664	6	40
1951	128	40
1241	798	44
1631	542	44
1692	36	40
710	107	54
850	851	57
1469	128	40
794	170	54
879	1024	52
210	36	40
612	541	44
1152	834	39
1230	180	40
302	3992	52
548	72	40
67	1249	39
1261	477	44
815	1573	53
1435	1954	49
1729	1726	55
300	1062	39
88	255	40
4008	432	42
221	222	53
1389	949	46
1936	107	48
818	819	52
1046	938	39
695	128	40
1586	1135	49
804	777	52
186	31	40
546	437	41
1537	180	40
1648	270	48
381	180	40
723	180	40
3970	31	40
258	3981	52
62	15	40
1527	6	40
1906	15	40
179	166	42
795	931	41
1849	410	53
596	128	40
1564	488	54
513	897	49
1097	819	48
893	72	40
1326	8	40
1542	3985	52
1098	1978	50
1979	1413	53
223	85	47
3991	605	50
1796	36	40
1261	597	53
954	15	40
1644	85	47
314	315	46
1845	1206	39
1200	567	49
1536	13	54
1147	180	40
997	3982	52
412	180	40
551	31	40
1921	1280	46
75	207	49
843	8	40
346	3979	54
1507	72	40
110	1958	43
183	6	40
1483	36	40
717	128	40
1874	15	40
549	4013	54
550	617	43
705	3986	48
561	324	41
719	72	40
430	1313	49
69	15	40
818	367	49
971	8	40
1499	15	40
1015	288	48
4007	231	50
580	1161	50
14	3997	54
1840	128	40
656	134	40
1120	72	40
1745	407	43
285	180	40
1552	923	41
759	138	51
1424	1425	53
1080	160	50
3958	3	42
942	1631	39
1304	85	47
712	1662	49
920	3983	54
536	31	40
65	66	53
1243	15	40
1430	843	53
1820	6	40
1694	956	48
252	36	40
1522	349	46
1481	6	40
282	415	51
1747	1895	53
294	295	39
1073	1959	46
325	31	40
1068	30	54
1061	8	40
1773	1162	43
1594	3984	48
627	385	44
1615	6	40
1098	31	40
676	31	40
1518	654	54
1750	36	40
1449	6	40
1716	4002	48
1479	567	39
1090	309	41
574	663	48
1462	85	47
1789	15	40
846	74	40
1255	36	40
806	432	42
80	891	50
1839	38	40
133	262	39
1743	85	47
1573	8	40
100	3968	48
1683	15	40
546	6	40
1028	1398	49
1168	15	40
3953	31	40
822	654	41
669	85	47
1074	1075	49
619	40	48
559	1625	39
335	336	39
538	1223	50
1165	85	47
1876	956	44
1588	74	40
407	36	40
1213	1365	43
3948	472	42
1387	323	39
835	1499	46
910	3975	52
523	54	39
222	8	40
1549	1121	41
1600	532	53
4013	31	40
701	72	40
1662	423	53
1743	996	43
159	1385	50
513	1442	52
888	1052	39
457	128	40
3993	31	40
1665	3963	52
1589	93	54
158	159	41
1632	440	46
1198	6	40
1296	15	40
658	128	40
1824	566	46
9	6	40
850	1762	39
288	1354	50
386	1582	50
205	612	39
1433	180	40
1055	15	40
755	180	40
413	1243	46
10	1193	42
366	950	44
105	1386	43
342	180	40
628	128	40
706	180	40
12	298	53
1339	3986	52
1488	57	54
1299	324	52
1847	6	40
1145	1146	46
302	36	40
3980	31	40
1185	15	40
769	1392	53
1923	3949	41
1358	184	52
1638	133	45
289	290	49
1464	155	52
1539	1540	39
1415	3988	48
238	770	50
142	143	43
883	1589	57
351	6	40
1233	241	48
149	36	40
1940	128	40
790	308	42
1211	31	40
614	8	40
977	166	42
1943	128	40
589	17	54
965	36	40
26	6	40
157	72	40
1360	128	40
895	180	40
983	180	40
1198	85	47
1837	1174	52
1109	6	40
1658	2042	53
1048	4012	44
846	1514	55
2047	38	40
0	1	39
952	953	54
3999	1735	50
1958	963	52
1074	4005	52
973	34	44
1294	954	46
1355	1742	52
4013	732	50
163	1364	46
1044	36	40
411	1710	50
732	128	40
1379	36	40
357	3965	41
1551	1219	41
3946	31	40
37	38	40
1009	6	40
1005	1006	39
1827	1856	49
1673	3950	54
192	6	40
264	368	52
1982	2036	56
822	1685	43
826	8	40
3987	1457	42
1115	85	47
650	1016	48
373	1465	39
90	91	48
939	44	49
261	31	40
76	31	40
192	1079	43
1210	1211	48
1284	900	41
455	651	49
1369	3947	54
297	975	39
918	128	40
1968	72	40
1551	1553	43
3981	31	40
4001	31	40
104	947	48
310	6	40
1313	725	44
1076	3	42
949	950	54
963	31	40
116	31	40
3988	1506	50
1485	3988	52
485	72	40
249	1954	39
1718	3949	52
1303	285	49
1741	180	40
1151	212	46
1649	1758	53
1147	57	44
1528	213	48
220	31	40
870	8	40
120	38	40
73	74	40
1041	128	40
333	4009	44
1666	4002	52
1001	6	40
323	324	44
704	8	40
54	180	40
274	931	48
394	8	40
698	31	40
769	180	40
1831	128	40
1373	3964	48
3961	432	42
1887	38	40
48	6	40
3959	1920	42
1089	600	43
681	1059	54
1126	993	53
1090	1179	43
1324	313	48
789	35	43
1115	6	40
506	1059	41
891	1786	56
1372	4015	44
1574	1967	43
49	825	39
204	15	40
461	38	40
260	1658	39
1704	128	40
585	3970	41
922	923	44
200	3996	44
23	24	41
1001	1002	41
1932	15	40
191	279	52
140	0	45
834	180	40
131	994	39
1127	8	40
1926	4004	54
350	660	53
344	271	39
1390	8	40
92	93	44
707	907	53
903	180	40
1289	6	40
1560	988	48
176	8	40
247	72	40
39	8	40
1809	85	47
530	302	43
686	74	40
1349	36	40
1095	1689	53
1032	128	40
1661	72	40
631	85	47
24	1598	50
738	7	53
1699	128	40
1005	72	40
1858	128	40
1818	374	41
1003	36	40
1487	53	41
798	3	42
229	230	39
48	1435	43
539	180	40
504	505	49
807	1687	46
1311	85	47
1620	1621	43
373	134	40
840	983	49
1016	1189	50
482	1678	53
1775	15	40
71	72	40
1015	1746	39
759	31	40
1057	128	40
752	950	48
1182	1099	53
437	570	42
1880	15	40
1318	937	50
646	72	40
1433	4013	44
423	8	40
1101	72	40
1117	803	39
632	36	40
1867	228	54
1693	180	40
173	174	56
3986	31	40
1189	128	40
142	85	47
137	138	51
234	72	40
1911	6	40
1170	348	54
1936	1849	39
842	72	40
1194	1693	49
1174	934	42
565	31	40
1794	589	57
373	563	57
1974	36	40
1838	6	40
299	663	52
1800	167	39
789	85	47
1760	6	40
1388	15	40
493	148	52
2052	38	40
268	913	43
214	180	40
1474	1452	46
3959	31	40
588	469	42
1021	3956	48
744	8	40
1349	815	49
1371	3952	54
829	239	48
1544	15	40
1384	15	40
1878	36	40
1531	8	40
1441	383	44
1270	651	39
2010	128	40
911	8	40
1756	72	40
1253	1254	42
1791	85	47
434	824	53
1217	684	41
252	140	49
1472	3990	41
1530	1870	39
189	128	40
492	6	40
1331	633	43
3964	1828	50
518	36	40
140	180	40
1431	1695	39
1070	1869	39
696	36	40
1627	38	40
519	437	52
1880	806	54
283	284	49
1173	128	40
105	85	47
314	8	40
639	383	41
802	803	49
152	1259	42
417	308	42
211	180	40
1331	85	47
653	1190	43
1987	1632	53
1141	766	52
831	587	54
708	642	55
1440	36	40
68	172	50
387	225	52
1541	255	40
1086	968	46
1334	72	40
107	2027	51
775	91	52
1	224	55
151	85	47
1799	6	40
387	388	49
1435	36	40
3987	534	50
1249	1803	53
1376	1802	50
1247	1696	53
3973	469	42
1837	1918	49
923	570	42
550	85	47
1111	434	39
1403	170	41
1097	72	40
62	4006	54
1386	1987	49
274	275	39
1199	1200	43
1160	4015	54
1220	704	53
564	1944	50
706	394	53
357	1447	43
1333	1219	44
269	1134	39
1003	409	49
858	36	40
1672	8	40
214	279	44
333	807	53
53	1835	51
626	385	48
98	180	40
400	92	39
778	3961	41
1262	603	53
1908	85	47
845	4014	44
1433	1478	53
1833	1892	46
841	85	47
555	92	49
1087	453	52
687	72	40
706	3986	44
1104	1211	54
0	224	57
1260	85	47
224	141	54
353	4005	54
821	38	40
355	128	40
1401	404	43
1393	3982	54
237	380	43
1848	3952	52
163	8	40
321	322	46
1710	128	40
853	6	40
39	1369	46
1649	270	44
1151	8	40
1834	15	40
1748	85	47
1238	128	40
702	570	42
1364	663	54
647	464	43
1043	3993	54
702	31	40
1131	36	40
514	6	40
66	8	40
1765	1575	49
1911	1300	43
169	594	41
564	1937	51
904	451	39
1154	57	52
1943	174	56
1368	1916	39
913	36	40
959	1875	50
1505	129	41
1054	8	40
1660	1795	43
1647	538	52
1516	15	40
876	8	40
1042	587	52
1774	327	54
1248	6	40
3995	934	42
533	15	40
1860	970	49
121	3953	48
780	1076	41
244	166	42
1748	6	40
1655	3992	54
227	154	49
1560	72	40
994	1252	53
519	251	49
1669	1142	39
292	903	39
474	6	40
521	6	40
1017	671	43
506	85	47
847	848	43
765	1682	39
4002	31	40
1268	255	40
1660	85	47
1076	31	40
107	1783	50
1477	4006	48
571	36	40
629	36	40
736	261	54
301	3946	41
199	3996	48
1613	72	40
508	128	40
332	442	53
1811	273	39
782	85	47
1419	6	40
1817	85	47
2026	38	40
1620	85	47
715	128	40
878	86	48
583	6	40
1060	1085	46
757	128	40
35	36	40
1745	6	40
1653	309	54
586	6	40
711	85	47
505	180	40
1197	85	47
1206	588	44
1894	325	41
1139	180	40
1021	72	40
1645	36	40
3950	31	40
242	1421	49
1390	1391	46
536	570	42
1167	1436	53
1181	594	48
572	1362	53
1768	564	48
1719	1100	48
867	6	40
1030	777	54
707	180	40
460	128	40
1768	1045	39
162	180	40
1629	3981	48
429	507	48
1396	85	47
1472	85	47
358	359	43
763	3955	52
751	271	49
1222	6	40
636	494	54
319	85	47
1828	128	40
1240	798	48
1772	325	52
798	1955	50
683	8	40
466	467	52
532	8	40
1945	15	40
1829	128	40
2	31	40
1461	15	40
1563	128	40
539	261	44
1252	737	46
1540	850	45
1765	499	52
1959	15	40
803	1731	53
318	643	44
1827	36	40
832	8	40
1518	15	40
1257	637	48
112	72	40
11	12	49
155	31	40
534	128	40
1061	786	46
1102	128	40
1865	725	54
1525	417	48
1031	6	40
507	1704	50
529	128	40
206	72	40
4001	472	42
1677	85	47
4005	1281	42
1028	36	40
1654	378	49
411	868	42
313	1412	50
210	211	49
677	8	40
639	640	43
46	15	40
458	385	41
668	658	50
1381	3972	41
873	85	47
391	392	39
1215	8	40
247	282	48
527	72	40
1640	555	43
521	571	43
453	31	40
437	1744	51
1493	180	40
3951	1899	42
1503	38	40
1644	6	40
1661	1580	39
1302	709	53
1176	13	41
490	6	40
556	72	40
1616	2009	46
169	85	47
1130	1443	53
1924	38	40
364	466	43
10	1966	51
1504	72	40
1418	3985	54
1511	8	40
1295	1253	48
689	128	40
1400	180	40
1581	864	49
3957	31	40
882	781	51
1740	15	40
340	341	41
251	180	40
129	31	40
1045	564	44
3950	981	51
243	244	41
775	36	40
254	3946	54
3952	31	40
235	565	44
273	137	44
2035	38	40
1809	1047	43
648	649	43
682	724	49
901	180	40
1587	819	54
1334	806	48
789	811	41
1333	1616	53
1067	15	40
674	128	40
817	792	46
466	36	40
808	8	40
225	1235	51
161	128	40
1806	3987	41
1713	8	40
17	3	42
652	422	50
1399	1400	49
1106	36	40
1628	15	40
1324	312	39
1272	598	39
178	230	49
1241	1474	53
386	31	40
1606	128	40
1014	81	39
786	3963	54
1270	3962	48
21	22	50
1359	1037	53
803	676	44
440	15	40
140	141	44
4000	715	50
883	134	40
1992	346	55
1456	15	40
1602	1409	49
488	489	50
1134	1825	53
319	542	41
1065	220	44
327	1057	50
834	80	44
1782	257	49
369	370	42
329	1755	53
735	278	43
1505	1003	43
3999	308	42
965	3973	52
1244	811	44
3946	1259	42
1273	72	40
111	1867	46
1131	3993	52
369	1082	50
431	272	54
216	85	47
1624	85	47
1283	72	40
646	1720	39
1096	27	44
1578	180	40
1426	4001	48
983	4010	44
1475	6	40
3957	1780	50
1495	15	40
505	1156	53
1619	688	44
1513	510	46
1056	47	48
1158	108	39
1009	361	43
611	180	40
417	1508	51
982	1865	46
867	85	47
1583	923	52
26	1555	43
1872	38	40
1565	1713	53
1305	128	40
1396	1837	43
1637	3962	41
1446	6	40
622	244	52
1133	594	52
1543	6	40
1027	59	41
1583	922	49
1790	15	40
1911	85	47
679	152	48
1218	36	40
747	1638	39
241	305	50
408	129	48
976	128	40
946	36	40
1915	6	40
1986	188	54
561	85	47
802	676	52
1428	1052	49
1085	184	54
481	482	39
1291	8	40
1463	2017	43
1505	6	40
947	31	40
784	128	40
362	180	40
1492	1493	39
1878	1502	49
320	542	52
2007	38	40
156	174	56
397	450	43
585	6	40
924	36	40
357	6	40
1306	128	40
1284	6	40
40	1739	50
1636	736	46
766	2024	42
1950	3956	44
958	959	48
1142	1326	53
175	3961	44
664	1188	43
1063	8	40
143	186	52
76	1344	50
1954	1925	53
1381	85	47
1133	402	49
301	512	43
1806	85	47
974	3955	54
756	8	40
1742	1508	51
199	72	40
450	451	49
500	72	40
277	219	51
17	31	40
384	36	40
1036	899	39
139	1469	50
873	3977	41
1912	180	40
1533	38	40
889	698	48
1188	36	40
792	15	40
1471	85	47
563	564	54
1782	36	40
1585	85	47
48	85	47
1720	374	44
1663	128	40
211	1086	53
1134	1050	45
34	31	40
838	6	40
3948	1102	50
1529	1151	53
296	38	40
1075	180	40
1222	1118	43
1311	1074	43
1006	1377	53
1452	798	54
1733	3988	54
464	465	49
30	1347	50
1372	1486	53
1585	499	41
686	1093	55
292	3954	48
1568	3995	48
713	85	47
1014	72	40
996	36	40
1148	180	40
240	241	44
137	570	42
811	570	42
318	180	40
139	31	40
1879	3979	54
1208	8	40
3990	570	42
305	128	40
1677	463	41
1202	1203	43
1984	525	54
970	961	44
242	36	40
1165	3948	41
1705	683	53
1996	977	52
544	1206	49
398	85	47
1810	1016	52
86	31	40
1394	36	40
765	72	40
3954	432	42
643	570	42
1576	1565	49
749	6	40
1617	38	40
1072	1073	53
2012	1789	46
1047	36	40
1898	8	40
719	1012	39
733	734	43
42	38	40
958	498	39
172	128	40
1343	3966	44
1685	36	40
1218	81	49
1323	3974	54
1799	1460	41
282	1422	50
90	72	40
1926	15	40
841	798	41
276	682	43
75	36	40
1068	15	40
1681	36	40
793	1584	39
1798	531	52
325	469	42
359	200	49
4007	138	51
654	781	51
848	36	40
1502	551	44
1571	1805	43
629	1869	49
1228	1229	53
496	275	49
188	432	42
766	1191	50
1859	15	40
632	1595	49
1568	1856	39
417	31	40
1023	128	40
656	1081	57
271	1335	53
1489	3953	54
946	612	49
208	209	49
713	946	43
445	220	48
1822	1135	39
899	1519	53
1472	6	40
148	868	42
1417	1251	39
1010	128	40
290	1821	53
667	536	54
804	36	40
649	4013	52
1076	1940	50
44	180	40
1480	468	54
1356	3950	44
1258	411	41
4000	31	40
1201	4008	48
405	1771	53
1861	15	40
279	613	42
153	228	48
1442	1977	50
1790	238	54
1273	3989	48
1420	1440	43
1691	38	40
1740	47	54
774	388	39
1530	184	48
1548	1064	43
328	116	52
1463	565	41
208	503	52
35	1244	49
75	76	52
1036	3948	48
77	1220	49
1165	898	43
135	8	40
1117	72	40
917	128	40
1851	6	40
652	868	42
1689	794	46
481	13	48
1826	6	40
515	85	47
340	1567	43
1125	85	47
1707	38	40
1502	418	53
267	834	49
2040	38	40
852	218	54
356	1744	51
3985	469	42
292	72	40
1112	1113	46
3972	31	40
1050	940	39
728	516	52
1077	923	48
1696	634	46
545	128	40
726	85	47
1883	1859	46
1684	4000	44
935	3987	54
1641	72	40
1272	746	48
1296	542	54
160	128	40
1531	1143	46
146	3972	52
1895	8	40
857	72	40
690	325	44
1876	1626	53
1116	36	40
1246	36	40
1776	15	40
924	580	52
257	680	53
398	1848	43
1284	1379	43
903	3954	44
1249	68	44
532	533	46
